datasetid,doi,status_code,doi_in_crossref
20848,10.2307/1380879,200,True
20849,10.2307/1380879,200,True
20851,10.2307/1380879,200,True
20852,10.2307/1380879,200,True
20853,10.2307/1380879,200,True
20854,10.2307/1380879,200,True
20855,10.2307/1380879,200,True
20857,10.2307/1380879,200,True
20858,10.2307/1380879,200,True
20860,10.2307/1380879,200,True
20861,10.2307/1380879,200,True
18171,10.1139/z76-077,200,True
19782,10.1139/z76-077,200,True
19203,10.1177/0959683611425550,200,True
19204,10.1177/0959683611425550,200,True
19915,10.1177/0959683611425550,200,True
19916,10.1177/0959683611425550,200,True
19917,10.1177/0959683611425550,200,True
19918,10.1177/0959683611425550,200,True
19919,10.1177/0959683611425550,200,True
19920,10.1177/0959683611425550,200,True
19921,10.1177/0959683611425550,200,True
19922,10.1177/0959683611425550,200,True
19946,10.1177/0959683611425550,200,True
19947,10.1177/0959683611425550,200,True
19948,10.1177/0959683611425550,200,True
19949,10.1177/0959683611425550,200,True
19950,10.1177/0959683611425550,200,True
19951,10.1177/0959683611425550,200,True
19952,10.1177/0959683611425550,200,True
19953,10.1177/0959683611425550,200,True
19954,10.1177/0959683611425550,200,True
19955,10.1177/0959683611425550,200,True
19956,10.1177/0959683611425550,200,True
19957,10.1177/0959683611425550,200,True
19960,10.1177/0959683611425550,200,True
19961,10.1177/0959683611425550,200,True
19962,10.1177/0959683611425550,200,True
19963,10.1177/0959683611425550,200,True
19964,10.1177/0959683611425550,200,True
19965,10.1177/0959683611425550,200,True
19968,10.1177/0959683611425550,200,True
19969,10.1177/0959683611425550,200,True
19970,10.1177/0959683611425550,200,True
19971,10.1177/0959683611425550,200,True
19972,10.1177/0959683611425550,200,True
19973,10.1177/0959683611425550,200,True
19974,10.1177/0959683611425550,200,True
19975,10.1177/0959683611425550,200,True
19976,10.1177/0959683611425550,200,True
19977,10.1177/0959683611425550,200,True
19978,10.1177/0959683611425550,200,True
19979,10.1177/0959683611425550,200,True
19980,10.1177/0959683611425550,200,True
19981,10.1177/0959683611425550,200,True
19982,10.1177/0959683611425550,200,True
19983,10.1177/0959683611425550,200,True
21709,10.1177/0959683611425550,200,True
21710,10.1177/0959683611425550,200,True
21727,10.1177/0959683611425550,200,True
21728,10.1177/0959683611425550,200,True
19936,10.1177/0959683615612586,200,True
19937,10.1177/0959683615612586,200,True
19320,10.1080/07438141.2012.737410,200,True
19321,10.1080/07438141.2012.737410,200,True
19617,10.1021/es302138n,200,True
19615,10.1016/j.quascirev.2006.04.008,200,True
19616,10.1016/j.quascirev.2006.04.008,200,True
19618,10.1016/j.quascirev.2006.04.008,200,True
19619,10.1016/j.quascirev.2006.04.008,200,True
19620,10.1016/j.quascirev.2006.04.008,200,True
19791,10.1007/s11270-013-1857-x,200,True
19792,10.1007/s11270-013-1857-x,200,True
19793,10.1007/s11270-013-1857-x,200,True
19794,10.1007/s11270-013-1857-x,200,True
19795,10.1007/s11270-013-1857-x,200,True
19796,10.1007/s11270-013-1857-x,200,True
19797,10.1007/s11270-013-1857-x,200,True
19798,10.1007/s11270-013-1857-x,200,True
19799,10.1007/s11270-013-1857-x,200,True
19800,10.1007/s11270-013-1857-x,200,True
19801,10.1007/s11270-013-1857-x,200,True
19802,10.1007/s11270-013-1857-x,200,True
19803,10.1007/s11270-013-1857-x,200,True
19804,10.1007/s11270-013-1857-x,200,True
19805,10.1007/s11270-013-1857-x,200,True
19806,10.1007/s11270-013-1857-x,200,True
19807,10.1007/s11270-013-1857-x,200,True
19819,10.1016/j.yqres.2016.02.004,200,True
19820,10.1016/j.yqres.2016.02.004,200,True
19812,10.2475/ajs.260.7.522,200,True
19831,10.1644/10-MAMM-A-395.1,200,True
19832,10.1644/10-MAMM-A-395.1,200,True
19860,10.1111/j.1502-3885.2012.00267.x,200,True
19861,10.1111/j.1502-3885.2012.00267.x,200,True
19862,10.1111/j.1502-3885.2012.00267.x,200,True
19871,10.1007/s10750-004-3083-4,200,True
19872,10.1007/s10750-004-3083-4,200,True
19873,10.1007/s10750-004-3083-4,200,True
19874,10.1007/s10750-004-3083-4,200,True
19875,10.1007/s10750-004-3083-4,200,True
19876,10.1007/s10750-004-3083-4,200,True
19877,10.1007/s10750-004-3083-4,200,True
19878,10.1007/s10750-004-3083-4,200,True
19879,10.1007/s10750-004-3083-4,200,True
19880,10.1007/s10750-004-3083-4,200,True
19881,10.1007/s10750-004-3083-4,200,True
19882,10.1007/s10750-004-3083-4,200,True
19883,10.1007/s10750-004-3083-4,200,True
19884,10.1007/s10750-004-3083-4,200,True
19885,10.1007/s10750-004-3083-4,200,True
19886,10.1007/s10750-004-3083-4,200,True
19887,10.1007/s10750-004-3083-4,200,True
19888,10.1007/s10750-004-3083-4,200,True
19889,10.1007/s10750-004-3083-4,200,True
19890,10.1007/s10750-004-3083-4,200,True
19891,10.1007/s10750-004-3083-4,200,True
19892,10.1007/s10750-004-3083-4,200,True
19893,10.1007/s10750-004-3083-4,200,True
19894,10.1007/s10750-004-3083-4,200,True
19895,10.1007/s10750-004-3083-4,200,True
19896,10.1007/s10750-004-3083-4,200,True
19871,10.1080/07438140609354366,200,True
19872,10.1080/07438140609354366,200,True
19873,10.1080/07438140609354366,200,True
19874,10.1080/07438140609354366,200,True
19875,10.1080/07438140609354366,200,True
19876,10.1080/07438140609354366,200,True
19877,10.1080/07438140609354366,200,True
19878,10.1080/07438140609354366,200,True
19879,10.1080/07438140609354366,200,True
19880,10.1080/07438140609354366,200,True
19881,10.1080/07438140609354366,200,True
19882,10.1080/07438140609354366,200,True
19883,10.1080/07438140609354366,200,True
19884,10.1080/07438140609354366,200,True
19885,10.1080/07438140609354366,200,True
19886,10.1080/07438140609354366,200,True
19887,10.1080/07438140609354366,200,True
19888,10.1080/07438140609354366,200,True
19889,10.1080/07438140609354366,200,True
19890,10.1080/07438140609354366,200,True
19891,10.1080/07438140609354366,200,True
19892,10.1080/07438140609354366,200,True
19893,10.1080/07438140609354366,200,True
19894,10.1080/07438140609354366,200,True
19895,10.1080/07438140609354366,200,True
19896,10.1080/07438140609354366,200,True
19907,10.1016/j.quascirev.2005.03.002,200,True
19908,10.1016/j.quascirev.2005.03.002,200,True
21790,10.1016/j.quascirev.2005.03.002,200,True
19907,10.1177/0959683607086767,200,True
19908,10.1177/0959683607086767,200,True
21790,10.1177/0959683607086767,200,True
46802,10.1177/0959683607086767,200,True
19907,10.1191/0959683605hl859ra,200,True
19908,10.1191/0959683605hl859ra,200,True
19909,10.1191/0959683605hl859ra,200,True
21789,10.1191/0959683605hl859ra,200,True
21790,10.1191/0959683605hl859ra,200,True
19966,10.1139/b92-002,200,True
19967,10.1139/b92-002,200,True
19992,10.1139/e04-081,200,True
19993,10.1890/0012-9658(2006)87[1722:WCCOSF]2.0.CO;2,200,True
19994,10.3955/046.083.0107,200,True
19995,10.3955/046.083.0107,200,True
19996,10.1007/978-3-319-11014-1_4,200,True
19997,10.1007/978-3-319-11014-1_4,200,True
20000,10.1007/978-3-319-11014-1_4,200,True
20001,10.1007/978-3-319-11014-1_4,200,True
20882,10.1016/j.quascirev.2015.03.028,200,True
20883,10.1016/j.quascirev.2015.03.028,200,True
20015,10.1016/j.quascirev.2005.10.008,200,True
20016,10.1016/j.quascirev.2005.10.008,200,True
20018,10.1016/j.quascirev.2005.10.008,200,True
20015,10.1007/s00334-009-0228-4,200,True
20016,10.1007/s00334-009-0228-4,200,True
20017,10.1007/s00334-009-0228-4,200,True
20018,10.1007/s00334-009-0228-4,200,True
20021,10.1002/jqs.937,200,True
20022,10.1002/jqs.937,200,True
20023,10.1002/jqs.937,200,True
20024,10.1002/jqs.937,200,True
20025,10.1191/0959683605hl852ft,200,True
20026,10.1191/0959683605hl852ft,200,True
20027,10.1191/0959683605hl852ft,200,True
22720,10.1191/0959683605hl852ft,200,True
22765,10.1191/0959683605hl852ft,200,True
22778,10.1191/0959683605hl852ft,200,True
22858,10.1191/0959683605hl852ft,200,True
22863,10.1191/0959683605hl852ft,200,True
22870,10.1191/0959683605hl852ft,200,True
22960,10.1191/0959683605hl852ft,200,True
22988,10.1191/0959683605hl852ft,200,True
22989,10.1191/0959683605hl852ft,200,True
24046,10.1191/0959683605hl852ft,200,True
24183,10.1191/0959683605hl852ft,200,True
24188,10.1191/0959683605hl852ft,200,True
24202,10.1191/0959683605hl852ft,200,True
24203,10.1191/0959683605hl852ft,200,True
24204,10.1191/0959683605hl852ft,200,True
24305,10.1191/0959683605hl852ft,200,True
29236,10.1191/0959683605hl852ft,200,True
40570,10.1191/0959683605hl852ft,200,True
40580,10.1191/0959683605hl852ft,200,True
40628,10.1191/0959683605hl852ft,200,True
20030,10.1111/j.1502-3885.2004.tb01142.x,200,True
20031,10.1111/j.1502-3885.2004.tb01142.x,200,True
20032,10.1111/j.1502-3885.2004.tb01142.x,200,True
20033,10.1111/j.1502-3885.2004.tb01142.x,200,True
20034,10.1111/j.1502-3885.2004.tb01142.x,200,True
20035,10.1111/j.1502-3885.2004.tb01142.x,200,True
20036,10.1111/j.1502-3885.2004.tb01142.x,200,True
20037,10.1111/j.1502-3885.2004.tb01142.x,200,True
20042,10.1191/0959683605hl798rp,200,True
20050,10.1191/0959683605hl798rp,200,True
20057,10.1177/0959683616638435,200,True
20058,10.1177/0959683616638435,200,True
20128,10.1111/j.1502-3885.1988.tb00971.x,200,True
20129,10.1111/j.1502-3885.1988.tb00971.x,200,True
20131,10.1111/j.1502-3885.1988.tb00971.x,200,True
20127,10.1111/j.1502-3885.1988.tb00970.x,200,True
20128,10.1111/j.1502-3885.1988.tb00970.x,200,True
20129,10.1111/j.1502-3885.1988.tb00970.x,200,True
20130,10.1111/j.1502-3885.1988.tb00970.x,200,True
20131,10.1111/j.1502-3885.1988.tb00970.x,200,True
20154,10.1111/j.1502-3885.1998.tb00870.x,200,True
20155,10.1111/j.1502-3885.1998.tb00870.x,200,True
20156,10.1111/j.1502-3885.1998.tb00870.x,200,True
20159,10.1111/j.1502-3885.1987.tb00756.x,200,True
20160,10.1111/j.1502-3885.1987.tb00756.x,200,True
20161,10.1016/0277-3791(93)90008-A,200,True
20162,10.1016/0277-3791(93)90008-A,200,True
20163,10.1016/0277-3791(93)90008-A,200,True
20165,10.1016/0277-3791(93)90008-A,200,True
20172,10.1080/00173134.2015.1120342,200,True
20173,10.1080/00173134.2015.1120342,200,True
20174,10.1080/00173134.2015.1120342,200,True
20175,10.1080/00173134.2015.1120342,200,True
20192,10.1073/pnas.0503621102,200,True
20193,10.1073/pnas.0503621102,200,True
20194,10.1073/pnas.0503621102,200,True
20192,10.1890/0012-9658(2002)083[0595:DCALRT]2.0.CO;2,200,True
20194,10.1890/0012-9658(2002)083[0595:DCALRT]2.0.CO;2,200,True
20186,10.1073/pnas.1604903113,200,True
20187,10.1073/pnas.1604903113,200,True
20188,10.1073/pnas.1604903113,200,True
39062,10.1073/pnas.1604903113,200,True
39065,10.1073/pnas.1604903113,200,True
39066,10.1073/pnas.1604903113,200,True
39067,10.1073/pnas.1604903113,200,True
39068,10.1073/pnas.1604903113,200,True
39069,10.1073/pnas.1604903113,200,True
39070,10.1073/pnas.1604903113,200,True
20266,10.1111/jbi.12807,200,True
20267,10.1111/jbi.12807,200,True
20268,10.1111/jbi.12807,200,True
20269,10.1111/jbi.12807,200,True
20270,10.1111/jbi.12807,200,True
20271,10.1111/jbi.12807,200,True
20272,10.1111/jbi.12807,200,True
20273,10.1111/jbi.12807,200,True
20274,10.1111/jbi.12807,200,True
20299,10.1111/j.1365-2699.2004.01143.x,200,True
20300,10.1111/j.1365-2699.2004.01143.x,200,True
20301,10.1111/j.1365-2699.2004.01143.x,200,True
20302,10.1111/j.1365-2699.2004.01143.x,200,True
20317,10.1111/j.1365-2699.2004.01143.x,200,True
20318,10.1111/j.1365-2699.2004.01143.x,200,True
20319,10.1111/j.1365-2699.2004.01143.x,200,True
20320,10.1111/j.1365-2699.2004.01143.x,200,True
20321,10.1111/j.1365-2699.2004.01143.x,200,True
20322,10.1111/j.1365-2699.2004.01143.x,200,True
20323,10.1111/j.1365-2699.2004.01143.x,200,True
20324,10.1111/j.1365-2699.2004.01143.x,200,True
20325,10.1111/j.1365-2699.2004.01143.x,200,True
20326,10.1111/j.1365-2699.2004.01143.x,200,True
20327,10.1111/j.1365-2699.2004.01143.x,200,True
20328,10.1111/j.1365-2699.2004.01143.x,200,True
20329,10.1111/j.1365-2699.2004.01143.x,200,True
20330,10.1111/j.1365-2699.2004.01143.x,200,True
20331,10.1111/j.1365-2699.2004.01143.x,200,True
20332,10.1111/j.1365-2699.2004.01143.x,200,True
20333,10.1111/j.1365-2699.2004.01143.x,200,True
20334,10.1111/j.1365-2699.2004.01143.x,200,True
20335,10.1111/j.1365-2699.2004.01143.x,200,True
20336,10.1111/j.1365-2699.2004.01143.x,200,True
20338,10.1111/j.1365-2699.2004.01143.x,200,True
20339,10.1111/j.1365-2699.2004.01143.x,200,True
20340,10.1111/j.1365-2699.2004.01143.x,200,True
20341,10.1111/j.1365-2699.2004.01143.x,200,True
20342,10.1111/j.1365-2699.2004.01143.x,200,True
20343,10.1111/j.1365-2699.2004.01143.x,200,True
20344,10.1111/j.1365-2699.2004.01143.x,200,True
20345,10.1111/j.1365-2699.2004.01143.x,200,True
20346,10.1111/j.1365-2699.2004.01143.x,200,True
20347,10.1111/j.1365-2699.2004.01143.x,200,True
20348,10.1111/j.1365-2699.2004.01143.x,200,True
20349,10.1111/j.1365-2699.2004.01143.x,200,True
20350,10.1111/j.1365-2699.2004.01143.x,200,True
20351,10.1111/j.1365-2699.2004.01143.x,200,True
20352,10.1111/j.1365-2699.2004.01143.x,200,True
20353,10.1111/j.1365-2699.2004.01143.x,200,True
20354,10.1111/j.1365-2699.2004.01143.x,200,True
20355,10.1111/j.1365-2699.2004.01143.x,200,True
20356,10.1111/j.1365-2699.2004.01143.x,200,True
20357,10.1111/j.1365-2699.2004.01143.x,200,True
20358,10.1111/j.1365-2699.2004.01143.x,200,True
20359,10.1111/j.1365-2699.2004.01143.x,200,True
20360,10.1111/j.1365-2699.2004.01143.x,200,True
20361,10.1111/j.1365-2699.2004.01143.x,200,True
20362,10.1111/j.1365-2699.2004.01143.x,200,True
20363,10.1111/j.1365-2699.2004.01143.x,200,True
20364,10.1111/j.1365-2699.2004.01143.x,200,True
20365,10.1111/j.1365-2699.2004.01143.x,200,True
20366,10.1111/j.1365-2699.2004.01143.x,200,True
20367,10.1111/j.1365-2699.2004.01143.x,200,True
20368,10.1111/j.1365-2699.2004.01143.x,200,True
20369,10.1111/j.1365-2699.2004.01143.x,200,True
20373,10.1111/j.1365-2699.2004.01143.x,200,True
20374,10.1111/j.1365-2699.2004.01143.x,200,True
20375,10.1111/j.1365-2699.2004.01143.x,200,True
20376,10.1111/j.1365-2699.2004.01143.x,200,True
20377,10.1111/j.1365-2699.2004.01143.x,200,True
20378,10.1111/j.1365-2699.2004.01143.x,200,True
20379,10.1111/j.1365-2699.2004.01143.x,200,True
20380,10.1111/j.1365-2699.2004.01143.x,200,True
20381,10.1111/j.1365-2699.2004.01143.x,200,True
20382,10.1111/j.1365-2699.2004.01143.x,200,True
20383,10.1111/j.1365-2699.2004.01143.x,200,True
20384,10.1111/j.1365-2699.2004.01143.x,200,True
20385,10.1111/j.1365-2699.2004.01143.x,200,True
20386,10.1111/j.1365-2699.2004.01143.x,200,True
20387,10.1111/j.1365-2699.2004.01143.x,200,True
20388,10.1111/j.1365-2699.2004.01143.x,200,True
20393,10.1111/j.1365-2699.2004.01143.x,200,True
20394,10.1111/j.1365-2699.2004.01143.x,200,True
20398,10.1111/j.1365-2699.2004.01143.x,200,True
20399,10.1111/j.1365-2699.2004.01143.x,200,True
20400,10.1111/j.1365-2699.2004.01143.x,200,True
20401,10.1111/j.1365-2699.2004.01143.x,200,True
20432,10.1111/j.1365-2699.2004.01143.x,200,True
20433,10.1111/j.1365-2699.2004.01143.x,200,True
20456,10.1111/j.1365-2699.2004.01143.x,200,True
20457,10.1111/j.1365-2699.2004.01143.x,200,True
20458,10.1111/j.1365-2699.2004.01143.x,200,True
20459,10.1111/j.1365-2699.2004.01143.x,200,True
20460,10.1111/j.1365-2699.2004.01143.x,200,True
20461,10.1111/j.1365-2699.2004.01143.x,200,True
20462,10.1111/j.1365-2699.2004.01143.x,200,True
20463,10.1111/j.1365-2699.2004.01143.x,200,True
20464,10.1111/j.1365-2699.2004.01143.x,200,True
20465,10.1111/j.1365-2699.2004.01143.x,200,True
20466,10.1111/j.1365-2699.2004.01143.x,200,True
20467,10.1111/j.1365-2699.2004.01143.x,200,True
20468,10.1111/j.1365-2699.2004.01143.x,200,True
20469,10.1111/j.1365-2699.2004.01143.x,200,True
20470,10.1111/j.1365-2699.2004.01143.x,200,True
20472,10.1111/j.1365-2699.2004.01143.x,200,True
20473,10.1111/j.1365-2699.2004.01143.x,200,True
20476,10.1111/j.1365-2699.2004.01143.x,200,True
20477,10.1111/j.1365-2699.2004.01143.x,200,True
20478,10.1111/j.1365-2699.2004.01143.x,200,True
20479,10.1111/j.1365-2699.2004.01143.x,200,True
20480,10.1111/j.1365-2699.2004.01143.x,200,True
20481,10.1111/j.1365-2699.2004.01143.x,200,True
20482,10.1111/j.1365-2699.2004.01143.x,200,True
20483,10.1111/j.1365-2699.2004.01143.x,200,True
20484,10.1111/j.1365-2699.2004.01143.x,200,True
20485,10.1111/j.1365-2699.2004.01143.x,200,True
20486,10.1111/j.1365-2699.2004.01143.x,200,True
20487,10.1111/j.1365-2699.2004.01143.x,200,True
20488,10.1111/j.1365-2699.2004.01143.x,200,True
20489,10.1111/j.1365-2699.2004.01143.x,200,True
20490,10.1111/j.1365-2699.2004.01143.x,200,True
20491,10.1111/j.1365-2699.2004.01143.x,200,True
20276,10.1016/j.quascirev.2013.03.006,200,True
20277,10.1016/j.quascirev.2013.03.006,200,True
20278,10.1016/j.quascirev.2013.03.006,200,True
20279,10.1016/j.quascirev.2013.03.006,200,True
20282,10.1016/j.quascirev.2013.03.006,200,True
20283,10.1016/j.quascirev.2013.03.006,200,True
20284,10.1016/j.quascirev.2013.03.006,200,True
20285,10.1016/j.quascirev.2013.03.006,200,True
20290,10.1016/j.quascirev.2013.03.006,200,True
20291,10.1016/j.quascirev.2013.03.006,200,True
20292,10.1016/j.quascirev.2013.03.006,200,True
20293,10.1016/j.quascirev.2013.03.006,200,True
20282,10.1016/j.quascirev.2007.02.009,200,True
20283,10.1016/j.quascirev.2007.02.009,200,True
20284,10.1016/j.quascirev.2007.02.009,200,True
20285,10.1016/j.quascirev.2007.02.009,200,True
20296,10.1002/jqs.910,200,True
20297,10.1002/jqs.910,200,True
20298,10.1002/jqs.910,200,True
20303,10.1071/WF07028,200,True
20304,10.1071/WF07028,200,True
20312,10.1177/0959683615584205,200,True
20313,10.1177/0959683615584205,200,True
20314,10.1177/0959683615584205,200,True
20315,10.1177/0959683615584205,200,True
20316,10.1177/0959683615584205,200,True
20492,10.1177/0959683615584205,200,True
20493,10.1177/0959683615584205,200,True
20494,10.1177/0959683615584205,200,True
20495,10.1177/0959683615584205,200,True
21005,10.1016/j.yqres.2014.12.006,200,True
21006,10.1016/j.yqres.2014.12.006,200,True
21007,10.1016/j.yqres.2014.12.006,200,True
21005,10.1016/j.yqres.2012.02.001,200,True
21007,10.1016/j.yqres.2012.02.001,200,True
20395,10.1016/j.yqres.2003.07.013,200,True
20396,10.1016/j.yqres.2003.07.013,200,True
20397,10.1016/j.yqres.2003.07.013,200,True
20397,10.1191/0959683605hl825ft,200,True
20511,10.1002/jqs.1114,200,True
25695,10.1002/jqs.1114,200,True
25696,10.1002/jqs.1114,200,True
25697,10.1002/jqs.1114,200,True
25698,10.1002/jqs.1114,200,True
25699,10.1002/jqs.1114,200,True
25700,10.1002/jqs.1114,200,True
25701,10.1002/jqs.1114,200,True
25702,10.1002/jqs.1114,200,True
25703,10.1002/jqs.1114,200,True
25704,10.1002/jqs.1114,200,True
25713,10.1002/jqs.1114,200,True
25714,10.1002/jqs.1114,200,True
25715,10.1002/jqs.1114,200,True
25716,10.1002/jqs.1114,200,True
25717,10.1002/jqs.1114,200,True
25718,10.1002/jqs.1114,200,True
25719,10.1002/jqs.1114,200,True
25720,10.1002/jqs.1114,200,True
25721,10.1002/jqs.1114,200,True
25722,10.1002/jqs.1114,200,True
25723,10.1002/jqs.1114,200,True
25724,10.1002/jqs.1114,200,True
25725,10.1002/jqs.1114,200,True
25726,10.1002/jqs.1114,200,True
25727,10.1002/jqs.1114,200,True
25728,10.1002/jqs.1114,200,True
25729,10.1002/jqs.1114,200,True
25730,10.1002/jqs.1114,200,True
25731,10.1002/jqs.1114,200,True
25732,10.1002/jqs.1114,200,True
25733,10.1002/jqs.1114,200,True
25734,10.1002/jqs.1114,200,True
25735,10.1002/jqs.1114,200,True
25736,10.1002/jqs.1114,200,True
25737,10.1002/jqs.1114,200,True
25738,10.1002/jqs.1114,200,True
25739,10.1002/jqs.1114,200,True
25740,10.1002/jqs.1114,200,True
25741,10.1002/jqs.1114,200,True
25742,10.1002/jqs.1114,200,True
25743,10.1002/jqs.1114,200,True
25744,10.1002/jqs.1114,200,True
25745,10.1002/jqs.1114,200,True
25746,10.1002/jqs.1114,200,True
25747,10.1002/jqs.1114,200,True
26019,10.1002/jqs.1114,200,True
26020,10.1002/jqs.1114,200,True
26021,10.1002/jqs.1114,200,True
26022,10.1002/jqs.1114,200,True
26023,10.1002/jqs.1114,200,True
26024,10.1002/jqs.1114,200,True
26025,10.1002/jqs.1114,200,True
26026,10.1002/jqs.1114,200,True
26027,10.1002/jqs.1114,200,True
26028,10.1002/jqs.1114,200,True
26029,10.1002/jqs.1114,200,True
26030,10.1002/jqs.1114,200,True
26031,10.1002/jqs.1114,200,True
26032,10.1002/jqs.1114,200,True
26033,10.1002/jqs.1114,200,True
26034,10.1002/jqs.1114,200,True
26035,10.1002/jqs.1114,200,True
26036,10.1002/jqs.1114,200,True
26037,10.1002/jqs.1114,200,True
26038,10.1002/jqs.1114,200,True
